NGO,district,match,urgency,fitness_score
Relief Nepal Surkhet #2,Jumla,100.0,52.45,80.98
Relief Nepal Surkhet #2,Kailali,100.0,56.18,82.47
Relief Nepal Surkhet #2,Kalikot,100.0,55.37,82.15
Relief Nepal Surkhet #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Surkhet #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Surkhet #2,Kaski,100.0,64.39,85.75
Relief Nepal Surkhet #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Surkhet #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Surkhet #2,Khotang,50.0,41.25,46.5
Relief Nepal Surkhet #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Surkhet #2,Lamjung,50.0,46.7,48.68
Relief Nepal Surkhet #2,Mahottari,100.0,58.84,83.54
Relief Nepal Surkhet #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Surkhet #2,Manang,100.0,54.58,81.83
Relief Nepal Surkhet #2,Morang,100.0,57.53,83.01
Relief Nepal Surkhet #2,Mugu,100.0,52.87,81.15
Relief Nepal Surkhet #2,Mustang,100.0,69.51,87.8
Relief Nepal Surkhet #2,Myagdi,100.0,60.77,84.31
Relief Nepal Surkhet #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Surkhet #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Surkhet #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Surkhet #2,Palpa,100.0,52.98,81.19
Relief Nepal Surkhet #2,Panchthar,100.0,44.98,77.99
Relief Nepal Surkhet #2,Parasi,100.0,51.52,80.61
Relief Nepal Surkhet #2,Parbat,100.0,66.99,86.79
Relief Nepal Surkhet #2,Parsa,100.0,57.2,82.88
Relief Nepal Surkhet #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Surkhet #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Surkhet #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Surkhet #2,Rautahat,100.0,57.41,82.96
Relief Nepal Surkhet #2,Rolpa,100.0,62.17,84.87
Relief Nepal Surkhet #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Surkhet #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Surkhet #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Surkhet #2,Salyan,100.0,52.66,81.07
Relief Nepal Surkhet #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Surkhet #2,Saptari,100.0,59.66,83.86
Relief Nepal Surkhet #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Surkhet #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Surkhet #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Surkhet #2,Siraha,100.0,46.54,78.62
Relief Nepal Surkhet #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Surkhet #2,Sunsari,100.0,50.86,80.35
Relief Nepal Surkhet #2,Surkhet,100.0,63.47,85.39
Relief Nepal Surkhet #2,Syangja,100.0,54.21,81.68
Relief Nepal Surkhet #2,Tanahun,100.0,62.7,85.08
Relief Nepal Surkhet #2,Taplejung,100.0,53.6,81.44
Relief Nepal Surkhet #2,Terhathum,100.0,66.04,86.42
Relief Nepal Surkhet #2,Udayapur,50.0,35.95,44.38
Relief Nepal Syangja #1,Achham,100.0,62.75,85.1
Relief Nepal Syangja #1,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Syangja #1,Baglung,100.0,52.63,81.05
Relief Nepal Syangja #1,Baitadi,100.0,69.89,87.96
Relief Nepal Syangja #1,Bajhang,100.0,67.1,86.84
Relief Nepal Syangja #1,Bajura,100.0,63.77,85.51
Relief Nepal Syangja #1,Banke,100.0,64.48,85.79
Relief Nepal Syangja #1,Bara,100.0,57.38,82.95
Relief Nepal Syangja #1,Bardiya,100.0,47.41,78.96
Relief Nepal Syangja #1,Bhaktapur,100.0,61.9,84.76
Relief Nepal Syangja #1,Bhojpur,50.0,39.3,45.72
Relief Nepal Syangja #1,Chitwan,50.0,40.45,46.18
Relief Nepal Syangja #1,Dadeldhura,100.0,71.21,88.48
Relief Nepal Syangja #1,Dailekh,100.0,59.2,83.68
Relief Nepal Syangja #1,Dang,100.0,54.8,81.92
Relief Nepal Syangja #1,Darchula,100.0,66.16,86.46
Relief Nepal Syangja #1,Dhading,100.0,74.0,89.6
Relief Nepal Syangja #1,Dhankuta,100.0,63.64,85.46
Relief Nepal Syangja #1,Dhanusha,100.0,57.27,82.91
Relief Nepal Syangja #1,Dolakha,100.0,75.1,90.04
Relief Nepal Syangja #1,Dolpa,100.0,55.32,82.13
Relief Nepal Syangja #1,Doti,100.0,71.28,88.51
Relief Nepal Syangja #1,Gorkha,100.0,79.1,91.64
Relief Nepal Syangja #1,Gulmi,100.0,48.32,79.33
Relief Nepal Syangja #1,Humla,100.0,69.08,87.63
Relief Nepal Syangja #1,Ilam,100.0,58.62,83.45
Relief Nepal Syangja #1,Jajarkot,100.0,53.69,81.47
Relief Nepal Syangja #1,Jhapa,100.0,52.21,80.88
Relief Nepal Syangja #1,Jumla,100.0,52.45,80.98
Relief Nepal Syangja #1,Kailali,100.0,56.18,82.47
Relief Nepal Syangja #1,Kalikot,100.0,55.37,82.15
Relief Nepal Syangja #1,Kanchanpur,100.0,60.94,84.37
Relief Nepal Syangja #1,Kapilvastu,100.0,65.85,86.34
Relief Nepal Syangja #1,Kaski,100.0,64.39,85.75
Relief Nepal Syangja #1,Kathmandu,100.0,60.65,84.26
Relief Nepal Syangja #1,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Syangja #1,Khotang,50.0,41.25,46.5
Relief Nepal Syangja #1,Lalitpur,100.0,57.1,82.84
Relief Nepal Syangja #1,Lamjung,50.0,46.7,48.68
Relief Nepal Syangja #1,Mahottari,100.0,58.84,83.54
Relief Nepal Syangja #1,Makwanpur,100.0,51.2,80.48
Relief Nepal Syangja #1,Manang,100.0,54.58,81.83
Relief Nepal Syangja #1,Morang,100.0,57.53,83.01
Relief Nepal Syangja #1,Mugu,100.0,52.87,81.15
Relief Nepal Syangja #1,Mustang,100.0,69.51,87.8
Relief Nepal Syangja #1,Myagdi,100.0,60.77,84.31
Relief Nepal Syangja #1,Nawalpur,100.0,58.64,83.46
Relief Nepal Syangja #1,Nuwakot,100.0,69.9,87.96
Relief Nepal Syangja #1,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Syangja #1,Palpa,100.0,52.98,81.19
Relief Nepal Syangja #1,Panchthar,100.0,44.98,77.99
Relief Nepal Syangja #1,Parasi,100.0,51.52,80.61
Relief Nepal Syangja #1,Parbat,100.0,66.99,86.79
Relief Nepal Syangja #1,Parsa,100.0,57.2,82.88
Relief Nepal Syangja #1,Pyuthan,100.0,61.13,84.45
Relief Nepal Syangja #1,Ramechhap,100.0,70.45,88.18
Relief Nepal Syangja #1,Rasuwa,100.0,65.78,86.31
Relief Nepal Syangja #1,Rautahat,100.0,57.41,82.96
Relief Nepal Syangja #1,Rolpa,100.0,62.17,84.87
Relief Nepal Syangja #1,Rukum (East),100.0,44.16,77.66
Relief Nepal Syangja #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Syangja #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Syangja #1,Salyan,100.0,52.66,81.07
Relief Nepal Syangja #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Syangja #1,Saptari,100.0,59.66,83.86
Relief Nepal Syangja #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Syangja #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Syangja #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Syangja #1,Siraha,100.0,46.54,78.62
Relief Nepal Syangja #1,Solukhumbu,50.0,42.8,47.12
Relief Nepal Syangja #1,Sunsari,100.0,50.86,80.35
Relief Nepal Syangja #1,Surkhet,100.0,63.47,85.39
Relief Nepal Syangja #1,Syangja,100.0,54.21,81.68
Relief Nepal Syangja #1,Tanahun,100.0,62.7,85.08
Relief Nepal Syangja #1,Taplejung,100.0,53.6,81.44
Relief Nepal Syangja #1,Terhathum,100.0,66.04,86.42
Relief Nepal Syangja #1,Udayapur,50.0,35.95,44.38
Relief Nepal Syangja #2,Achham,100.0,62.75,85.1
Relief Nepal Syangja #2,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Syangja #2,Baglung,100.0,52.63,81.05
Relief Nepal Syangja #2,Baitadi,100.0,69.89,87.96
Relief Nepal Syangja #2,Bajhang,100.0,67.1,86.84
Relief Nepal Syangja #2,Bajura,100.0,63.77,85.51
Relief Nepal Syangja #2,Banke,100.0,64.48,85.79
Relief Nepal Syangja #2,Bara,100.0,57.38,82.95
Relief Nepal Syangja #2,Bardiya,100.0,47.41,78.96
Relief Nepal Syangja #2,Bhaktapur,100.0,61.9,84.76
Relief Nepal Syangja #2,Bhojpur,50.0,39.3,45.72
Relief Nepal Syangja #2,Chitwan,50.0,40.45,46.18
Relief Nepal Syangja #2,Dadeldhura,100.0,71.21,88.48
Relief Nepal Syangja #2,Dailekh,100.0,59.2,83.68
Relief Nepal Syangja #2,Dang,100.0,54.8,81.92
Relief Nepal Syangja #2,Darchula,100.0,66.16,86.46
Relief Nepal Syangja #2,Dhading,100.0,74.0,89.6
Relief Nepal Syangja #2,Dhankuta,100.0,63.64,85.46
Relief Nepal Syangja #2,Dhanusha,100.0,57.27,82.91
Relief Nepal Syangja #2,Dolakha,100.0,75.1,90.04
Relief Nepal Syangja #2,Dolpa,100.0,55.32,82.13
Relief Nepal Syangja #2,Doti,100.0,71.28,88.51
Relief Nepal Syangja #2,Gorkha,100.0,79.1,91.64
Relief Nepal Syangja #2,Gulmi,100.0,48.32,79.33
Relief Nepal Syangja #2,Humla,100.0,69.08,87.63
Relief Nepal Syangja #2,Ilam,100.0,58.62,83.45
Relief Nepal Syangja #2,Jajarkot,100.0,53.69,81.47
Relief Nepal Syangja #2,Jhapa,100.0,52.21,80.88
Relief Nepal Syangja #2,Jumla,100.0,52.45,80.98
Relief Nepal Syangja #2,Kailali,100.0,56.18,82.47
Relief Nepal Syangja #2,Kalikot,100.0,55.37,82.15
Relief Nepal Syangja #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Syangja #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Syangja #2,Kaski,100.0,64.39,85.75
Relief Nepal Syangja #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Syangja #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Syangja #2,Khotang,50.0,41.25,46.5
Relief Nepal Syangja #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Syangja #2,Lamjung,50.0,46.7,48.68
Relief Nepal Syangja #2,Mahottari,100.0,58.84,83.54
Relief Nepal Syangja #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Syangja #2,Manang,100.0,54.58,81.83
Relief Nepal Syangja #2,Morang,100.0,57.53,83.01
Relief Nepal Syangja #2,Mugu,100.0,52.87,81.15
Relief Nepal Syangja #2,Mustang,100.0,69.51,87.8
Relief Nepal Syangja #2,Myagdi,100.0,60.77,84.31
Relief Nepal Syangja #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Syangja #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Syangja #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Syangja #2,Palpa,100.0,52.98,81.19
Relief Nepal Syangja #2,Panchthar,100.0,44.98,77.99
Relief Nepal Syangja #2,Parasi,100.0,51.52,80.61
Relief Nepal Syangja #2,Parbat,100.0,66.99,86.79
Relief Nepal Syangja #2,Parsa,100.0,57.2,82.88
Relief Nepal Syangja #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Syangja #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Syangja #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Syangja #2,Rautahat,100.0,57.41,82.96
Relief Nepal Syangja #2,Rolpa,100.0,62.17,84.87
Relief Nepal Syangja #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Syangja #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Syangja #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Syangja #2,Salyan,100.0,52.66,81.07
Relief Nepal Syangja #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Syangja #2,Saptari,100.0,59.66,83.86
Relief Nepal Syangja #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Syangja #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Syangja #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Syangja #2,Siraha,100.0,46.54,78.62
Relief Nepal Syangja #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Syangja #2,Sunsari,100.0,50.86,80.35
Relief Nepal Syangja #2,Surkhet,100.0,63.47,85.39
Relief Nepal Syangja #2,Syangja,100.0,54.21,81.68
Relief Nepal Syangja #2,Tanahun,100.0,62.7,85.08
Relief Nepal Syangja #2,Taplejung,100.0,53.6,81.44
Relief Nepal Syangja #2,Terhathum,100.0,66.04,86.42
Relief Nepal Syangja #2,Udayapur,50.0,35.95,44.38
Relief Nepal Tanahun #1,Achham,100.0,62.75,85.1
Relief Nepal Tanahun #1,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Tanahun #1,Baglung,100.0,52.63,81.05
Relief Nepal Tanahun #1,Baitadi,100.0,69.89,87.96
Relief Nepal Tanahun #1,Bajhang,100.0,67.1,86.84
Relief Nepal Tanahun #1,Bajura,100.0,63.77,85.51
Relief Nepal Tanahun #1,Banke,100.0,64.48,85.79
Relief Nepal Tanahun #1,Bara,100.0,57.38,82.95
Relief Nepal Tanahun #1,Bardiya,100.0,47.41,78.96
Relief Nepal Tanahun #1,Bhaktapur,100.0,61.9,84.76
Relief Nepal Tanahun #1,Bhojpur,50.0,39.3,45.72
Relief Nepal Tanahun #1,Chitwan,50.0,40.45,46.18
Relief Nepal Tanahun #1,Dadeldhura,100.0,71.21,88.48
Relief Nepal Tanahun #1,Dailekh,100.0,59.2,83.68
Relief Nepal Tanahun #1,Dang,100.0,54.8,81.92
Relief Nepal Tanahun #1,Darchula,100.0,66.16,86.46
Relief Nepal Tanahun #1,Dhading,100.0,74.0,89.6
Relief Nepal Tanahun #1,Dhankuta,100.0,63.64,85.46
Relief Nepal Tanahun #1,Dhanusha,100.0,57.27,82.91
Relief Nepal Tanahun #1,Dolakha,100.0,75.1,90.04
Relief Nepal Tanahun #1,Dolpa,100.0,55.32,82.13
Relief Nepal Tanahun #1,Doti,100.0,71.28,88.51
Relief Nepal Tanahun #1,Gorkha,100.0,79.1,91.64
Relief Nepal Tanahun #1,Gulmi,100.0,48.32,79.33
Relief Nepal Tanahun #1,Humla,100.0,69.08,87.63
Relief Nepal Tanahun #1,Ilam,100.0,58.62,83.45
Relief Nepal Tanahun #1,Jajarkot,100.0,53.69,81.47
Relief Nepal Tanahun #1,Jhapa,100.0,52.21,80.88
Relief Nepal Tanahun #1,Jumla,100.0,52.45,80.98
Relief Nepal Tanahun #1,Kailali,100.0,56.18,82.47
Relief Nepal Tanahun #1,Kalikot,100.0,55.37,82.15
Relief Nepal Tanahun #1,Kanchanpur,100.0,60.94,84.37
Relief Nepal Tanahun #1,Kapilvastu,100.0,65.85,86.34
Relief Nepal Tanahun #1,Kaski,100.0,64.39,85.75
Relief Nepal Tanahun #1,Kathmandu,100.0,60.65,84.26
Relief Nepal Tanahun #1,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Tanahun #1,Khotang,50.0,41.25,46.5
Relief Nepal Tanahun #1,Lalitpur,100.0,57.1,82.84
Relief Nepal Tanahun #1,Lamjung,50.0,46.7,48.68
Relief Nepal Tanahun #1,Mahottari,100.0,58.84,83.54
Relief Nepal Tanahun #1,Makwanpur,100.0,51.2,80.48
Relief Nepal Tanahun #1,Manang,100.0,54.58,81.83
Relief Nepal Tanahun #1,Morang,100.0,57.53,83.01
Relief Nepal Tanahun #1,Mugu,100.0,52.87,81.15
Relief Nepal Tanahun #1,Mustang,100.0,69.51,87.8
Relief Nepal Tanahun #1,Myagdi,100.0,60.77,84.31
Relief Nepal Tanahun #1,Nawalpur,100.0,58.64,83.46
Relief Nepal Tanahun #1,Nuwakot,100.0,69.9,87.96
Relief Nepal Tanahun #1,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Tanahun #1,Palpa,100.0,52.98,81.19
Relief Nepal Tanahun #1,Panchthar,100.0,44.98,77.99
Relief Nepal Tanahun #1,Parasi,100.0,51.52,80.61
Relief Nepal Tanahun #1,Parbat,100.0,66.99,86.79
Relief Nepal Tanahun #1,Parsa,100.0,57.2,82.88
Relief Nepal Tanahun #1,Pyuthan,100.0,61.13,84.45
Relief Nepal Tanahun #1,Ramechhap,100.0,70.45,88.18
Relief Nepal Tanahun #1,Rasuwa,100.0,65.78,86.31
Relief Nepal Tanahun #1,Rautahat,100.0,57.41,82.96
Relief Nepal Tanahun #1,Rolpa,100.0,62.17,84.87
Relief Nepal Tanahun #1,Rukum (East),100.0,44.16,77.66
Relief Nepal Tanahun #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Tanahun #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Tanahun #1,Salyan,100.0,52.66,81.07
Relief Nepal Tanahun #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Tanahun #1,Saptari,100.0,59.66,83.86
Relief Nepal Tanahun #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Tanahun #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Tanahun #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Tanahun #1,Siraha,100.0,46.54,78.62
Relief Nepal Tanahun #1,Solukhumbu,50.0,42.8,47.12
Relief Nepal Tanahun #1,Sunsari,100.0,50.86,80.35
Relief Nepal Tanahun #1,Surkhet,100.0,63.47,85.39
Relief Nepal Tanahun #1,Syangja,100.0,54.21,81.68
Relief Nepal Tanahun #1,Tanahun,100.0,62.7,85.08
Relief Nepal Tanahun #1,Taplejung,100.0,53.6,81.44
Relief Nepal Tanahun #1,Terhathum,100.0,66.04,86.42
Relief Nepal Tanahun #1,Udayapur,50.0,35.95,44.38
Relief Nepal Tanahun #2,Achham,100.0,62.75,85.1
Relief Nepal Tanahun #2,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Tanahun #2,Baglung,100.0,52.63,81.05
Relief Nepal Tanahun #2,Baitadi,100.0,69.89,87.96
Relief Nepal Tanahun #2,Bajhang,100.0,67.1,86.84
Relief Nepal Tanahun #2,Bajura,100.0,63.77,85.51
Relief Nepal Tanahun #2,Banke,100.0,64.48,85.79
Relief Nepal Tanahun #2,Bara,100.0,57.38,82.95
Relief Nepal Tanahun #2,Bardiya,100.0,47.41,78.96
Relief Nepal Tanahun #2,Bhaktapur,100.0,61.9,84.76
Relief Nepal Tanahun #2,Bhojpur,50.0,39.3,45.72
Relief Nepal Tanahun #2,Chitwan,50.0,40.45,46.18
Relief Nepal Tanahun #2,Dadeldhura,100.0,71.21,88.48
Relief Nepal Tanahun #2,Dailekh,100.0,59.2,83.68
Relief Nepal Tanahun #2,Dang,100.0,54.8,81.92
Relief Nepal Tanahun #2,Darchula,100.0,66.16,86.46
Relief Nepal Tanahun #2,Dhading,100.0,74.0,89.6
Relief Nepal Tanahun #2,Dhankuta,100.0,63.64,85.46
Relief Nepal Tanahun #2,Dhanusha,100.0,57.27,82.91
Relief Nepal Tanahun #2,Dolakha,100.0,75.1,90.04
Relief Nepal Tanahun #2,Dolpa,100.0,55.32,82.13
Relief Nepal Tanahun #2,Doti,100.0,71.28,88.51
Relief Nepal Tanahun #2,Gorkha,100.0,79.1,91.64
Relief Nepal Tanahun #2,Gulmi,100.0,48.32,79.33
Relief Nepal Tanahun #2,Humla,100.0,69.08,87.63
Relief Nepal Tanahun #2,Ilam,100.0,58.62,83.45
Relief Nepal Tanahun #2,Jajarkot,100.0,53.69,81.47
Relief Nepal Tanahun #2,Jhapa,100.0,52.21,80.88
Relief Nepal Tanahun #2,Jumla,100.0,52.45,80.98
Relief Nepal Tanahun #2,Kailali,100.0,56.18,82.47
Relief Nepal Tanahun #2,Kalikot,100.0,55.37,82.15
Relief Nepal Tanahun #2,Kanchanpur,100.0,60.94,84.37
Relief Nepal Tanahun #2,Kapilvastu,100.0,65.85,86.34
Relief Nepal Tanahun #2,Kaski,100.0,64.39,85.75
Relief Nepal Tanahun #2,Kathmandu,100.0,60.65,84.26
Relief Nepal Tanahun #2,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Tanahun #2,Khotang,50.0,41.25,46.5
Relief Nepal Tanahun #2,Lalitpur,100.0,57.1,82.84
Relief Nepal Tanahun #2,Lamjung,50.0,46.7,48.68
Relief Nepal Tanahun #2,Mahottari,100.0,58.84,83.54
Relief Nepal Tanahun #2,Makwanpur,100.0,51.2,80.48
Relief Nepal Tanahun #2,Manang,100.0,54.58,81.83
Relief Nepal Tanahun #2,Morang,100.0,57.53,83.01
Relief Nepal Tanahun #2,Mugu,100.0,52.87,81.15
Relief Nepal Tanahun #2,Mustang,100.0,69.51,87.8
Relief Nepal Tanahun #2,Myagdi,100.0,60.77,84.31
Relief Nepal Tanahun #2,Nawalpur,100.0,58.64,83.46
Relief Nepal Tanahun #2,Nuwakot,100.0,69.9,87.96
Relief Nepal Tanahun #2,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Tanahun #2,Palpa,100.0,52.98,81.19
Relief Nepal Tanahun #2,Panchthar,100.0,44.98,77.99
Relief Nepal Tanahun #2,Parasi,100.0,51.52,80.61
Relief Nepal Tanahun #2,Parbat,100.0,66.99,86.79
Relief Nepal Tanahun #2,Parsa,100.0,57.2,82.88
Relief Nepal Tanahun #2,Pyuthan,100.0,61.13,84.45
Relief Nepal Tanahun #2,Ramechhap,100.0,70.45,88.18
Relief Nepal Tanahun #2,Rasuwa,100.0,65.78,86.31
Relief Nepal Tanahun #2,Rautahat,100.0,57.41,82.96
Relief Nepal Tanahun #2,Rolpa,100.0,62.17,84.87
Relief Nepal Tanahun #2,Rukum (East),100.0,44.16,77.66
Relief Nepal Tanahun #2,Rukum (West),100.0,62.16,84.86
Relief Nepal Tanahun #2,Rupandehi,100.0,59.5,83.8
Relief Nepal Tanahun #2,Salyan,100.0,52.66,81.07
Relief Nepal Tanahun #2,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Tanahun #2,Saptari,100.0,59.66,83.86
Relief Nepal Tanahun #2,Sarlahi,100.0,64.32,85.73
Relief Nepal Tanahun #2,Sindhuli,50.0,46.7,48.68
Relief Nepal Tanahun #2,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Tanahun #2,Siraha,100.0,46.54,78.62
Relief Nepal Tanahun #2,Solukhumbu,50.0,42.8,47.12
Relief Nepal Tanahun #2,Sunsari,100.0,50.86,80.35
Relief Nepal Tanahun #2,Surkhet,100.0,63.47,85.39
Relief Nepal Tanahun #2,Syangja,100.0,54.21,81.68
Relief Nepal Tanahun #2,Tanahun,100.0,62.7,85.08
Relief Nepal Tanahun #2,Taplejung,100.0,53.6,81.44
Relief Nepal Tanahun #2,Terhathum,100.0,66.04,86.42
Relief Nepal Tanahun #2,Udayapur,50.0,35.95,44.38
Relief Nepal Taplejung #1,Achham,100.0,62.75,85.1
Relief Nepal Taplejung #1,Arghakhanchi,100.0,71.47,88.59
Relief Nepal Taplejung #1,Baglung,100.0,52.63,81.05
Relief Nepal Taplejung #1,Baitadi,100.0,69.89,87.96
Relief Nepal Taplejung #1,Bajhang,100.0,67.1,86.84
Relief Nepal Taplejung #1,Bajura,100.0,63.77,85.51
Relief Nepal Taplejung #1,Banke,100.0,64.48,85.79
Relief Nepal Taplejung #1,Bara,100.0,57.38,82.95
Relief Nepal Taplejung #1,Bardiya,100.0,47.41,78.96
Relief Nepal Taplejung #1,Bhaktapur,100.0,61.9,84.76
Relief Nepal Taplejung #1,Bhojpur,50.0,39.3,45.72
Relief Nepal Taplejung #1,Chitwan,50.0,40.45,46.18
Relief Nepal Taplejung #1,Dadeldhura,100.0,71.21,88.48
Relief Nepal Taplejung #1,Dailekh,100.0,59.2,83.68
Relief Nepal Taplejung #1,Dang,100.0,54.8,81.92
Relief Nepal Taplejung #1,Darchula,100.0,66.16,86.46
Relief Nepal Taplejung #1,Dhading,100.0,74.0,89.6
Relief Nepal Taplejung #1,Dhankuta,100.0,63.64,85.46
Relief Nepal Taplejung #1,Dhanusha,100.0,57.27,82.91
Relief Nepal Taplejung #1,Dolakha,100.0,75.1,90.04
Relief Nepal Taplejung #1,Dolpa,100.0,55.32,82.13
Relief Nepal Taplejung #1,Doti,100.0,71.28,88.51
Relief Nepal Taplejung #1,Gorkha,100.0,79.1,91.64
Relief Nepal Taplejung #1,Gulmi,100.0,48.32,79.33
Relief Nepal Taplejung #1,Humla,100.0,69.08,87.63
Relief Nepal Taplejung #1,Ilam,100.0,58.62,83.45
Relief Nepal Taplejung #1,Jajarkot,100.0,53.69,81.47
Relief Nepal Taplejung #1,Jhapa,100.0,52.21,80.88
Relief Nepal Taplejung #1,Jumla,100.0,52.45,80.98
Relief Nepal Taplejung #1,Kailali,100.0,56.18,82.47
Relief Nepal Taplejung #1,Kalikot,100.0,55.37,82.15
Relief Nepal Taplejung #1,Kanchanpur,100.0,60.94,84.37
Relief Nepal Taplejung #1,Kapilvastu,100.0,65.85,86.34
Relief Nepal Taplejung #1,Kaski,100.0,64.39,85.75
Relief Nepal Taplejung #1,Kathmandu,100.0,60.65,84.26
Relief Nepal Taplejung #1,Kavrepalanchok,100.0,65.8,86.32
Relief Nepal Taplejung #1,Khotang,50.0,41.25,46.5
Relief Nepal Taplejung #1,Lalitpur,100.0,57.1,82.84
Relief Nepal Taplejung #1,Lamjung,50.0,46.7,48.68
Relief Nepal Taplejung #1,Mahottari,100.0,58.84,83.54
Relief Nepal Taplejung #1,Makwanpur,100.0,51.2,80.48
Relief Nepal Taplejung #1,Manang,100.0,54.58,81.83
Relief Nepal Taplejung #1,Morang,100.0,57.53,83.01
Relief Nepal Taplejung #1,Mugu,100.0,52.87,81.15
Relief Nepal Taplejung #1,Mustang,100.0,69.51,87.8
Relief Nepal Taplejung #1,Myagdi,100.0,60.77,84.31
Relief Nepal Taplejung #1,Nawalpur,100.0,58.64,83.46
Relief Nepal Taplejung #1,Nuwakot,100.0,69.9,87.96
Relief Nepal Taplejung #1,Okhaldhunga,50.0,44.45,47.78
Relief Nepal Taplejung #1,Palpa,100.0,52.98,81.19
Relief Nepal Taplejung #1,Panchthar,100.0,44.98,77.99
Relief Nepal Taplejung #1,Parasi,100.0,51.52,80.61
Relief Nepal Taplejung #1,Parbat,100.0,66.99,86.79
Relief Nepal Taplejung #1,Parsa,100.0,57.2,82.88
Relief Nepal Taplejung #1,Pyuthan,100.0,61.13,84.45
Relief Nepal Taplejung #1,Ramechhap,100.0,70.45,88.18
Relief Nepal Taplejung #1,Rasuwa,100.0,65.78,86.31
Relief Nepal Taplejung #1,Rautahat,100.0,57.41,82.96
Relief Nepal Taplejung #1,Rolpa,100.0,62.17,84.87
Relief Nepal Taplejung #1,Rukum (East),100.0,44.16,77.66
Relief Nepal Taplejung #1,Rukum (West),100.0,62.16,84.86
Relief Nepal Taplejung #1,Rupandehi,100.0,59.5,83.8
Relief Nepal Taplejung #1,Salyan,100.0,52.66,81.07
Relief Nepal Taplejung #1,Sankhuwasabha,100.0,64.54,85.82
Relief Nepal Taplejung #1,Saptari,100.0,59.66,83.86
Relief Nepal Taplejung #1,Sarlahi,100.0,64.32,85.73
Relief Nepal Taplejung #1,Sindhuli,50.0,46.7,48.68
Relief Nepal Taplejung #1,Sindhupalchok,100.0,83.9,93.56
Relief Nepal Taplejung #1,Siraha,100.0,46.54,78.62
